x,y,Country,region_name,SSP1_1p5_Score,SSP1_2p0_Score,SSP1_3p0_Score
-0.25,34.75,Algeria,Sidi Bel AbbÃ¨s,1.56,1.56,1.56
0.25,34.75,Algeria,SaÃ¯da,1.56,1.56,1.56
0.75,34.75,Algeria,Tiaret,1.56,1.56,1.56
1.25,34.75,Algeria,Tiaret,1.56,1.56,1.56
1.75,34.75,Algeria,Tiaret,1.56,1.56,1.56
2.25,34.75,Algeria,Tiaret,1.56,1.56,1.56
2.75,34.75,Algeria,Djelfa,1.56,1.56,1.56
3.25,34.75,Algeria,Djelfa,1.56,1.56,1.56
3.75,34.75,Algeria,Djelfa,1.56,1.56,1.56
4.25,34.75,Algeria,M'Sila,1.56,1.56,1.56
4.75,34.75,Algeria,Biskra,1.56,1.56,1.56
5.25,34.75,Algeria,Biskra,1.56,1.56,1.56
5.75,34.75,Algeria,Biskra,1.56,1.56,1.56
6.25,34.75,Algeria,Biskra,1.56,1.56,1.56
6.75,34.75,Algeria,Khenchela,1.56,1.56,1.56
7.25,34.75,Algeria,Khenchela,1.56,1.56,1.56
7.75,34.75,Algeria,TÃ©bessa,1.56,1.56,1.56
8.25,34.75,Algeria,TÃ©bessa,1.56,1.56,1.56
8.75,34.75,Tunisia,KassÃ©rine,1.56,1.56,1.56
9.25,34.75,Tunisia,Sidi Bou Zid,1.56,1.56,1.56
9.75,34.75,Tunisia,Sidi Bou Zid,1.56,1.56,1.56
10.25,34.75,Tunisia,Sfax,1.56,1.56,1.56
10.75,34.75,Tunisia,Sfax,1.56,1.56,1.56
11.25,34.75,Tunisia,Sfax,1.56,1.56,1.56
-6.25,34.25,Morocco,Gharb - Chrarda - BÃ©ni Hssen,1.56,1.56,1.56
-5.75,34.25,Morocco,Gharb - Chrarda - BÃ©ni Hssen,1.56,1.56,1.56
-5.25,34.25,Morocco,FÃ¨s - Boulemane,1.56,1.56,1.56
-4.75,34.25,Morocco,Taza - Al Hoceima - Taounate,1.56,1.56,1.56
-4.25,34.25,Morocco,Taza - Al Hoceima - Taounate,1.56,1.56,0.412671627698386
-3.75,34.25,Morocco,Taza - Al Hoceima - Taounate,1.56,1.56,0.412671627698386
-3.25,34.25,Morocco,Taza - Al Hoceima - Taounate,1.56,1.56,0.412671627698386
-2.75,34.25,Morocco,Oriental,1.56,1.56,0.412671627698386
-2.25,34.25,Morocco,Oriental,1.56,1.56,1.56
-1.75,34.25,Morocco,Oriental,1.56,1.56,1.56
-1.25,34.25,Algeria,Tlemcen,1.56,1.56,1.56
-0.75,34.25,Algeria,Sidi Bel AbbÃ¨s,1.56,1.56,1.56
-0.25,34.25,Algeria,SaÃ¯da,1.56,1.56,1.56
0.25,34.25,Algeria,SaÃ¯da,1.56,1.56,1.56
0.75,34.25,Algeria,El Bayadh,1.56,1.56,1.56
1.25,34.25,Algeria,Tiaret,1.56,1.56,1.56
1.75,34.25,Algeria,Laghouat,1.56,1.56,1.56
2.25,34.25,Algeria,Laghouat,1.56,1.56,1.56
2.75,34.25,Algeria,Djelfa,1.56,1.56,1.56
